Function Id,category,description,ST8_group,data_layer,amazonian_mean_count,external_group_mean_count,log2_ratio_amazonia_vs_external,n_external_samples,detection_fraction_external
K07215: pigA,Iron acquisition - heme oxygenase,"heme oxygenase (biliverdin-IX-beta and delta-forming) [EC:1.14.99.58] (pigA, hemO)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.1,0.1111111111111111,-0.01449956969511509,9,0.1111111111111111
K07215: pigA,Iron acquisition - heme oxygenase,"heme oxygenase (biliverdin-IX-beta and delta-forming) [EC:1.14.99.58] (pigA, hemO)",Other iron-rich / unassigned,Metagenomics,0.1,0.0,0.137503523749935,1,0.0
K07216: hr,Iron acquisition,hemerythrin (hr),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,6.15,11.5,-0.8059129478836975,4,1.0
K07216: hr,Iron acquisition,hemerythrin (hr),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,6.15,0.2857142857142857,2.475373162506319,7,0.2857142857142857
K07216: hr,Iron acquisition,hemerythrin (hr),Control: Burr Oak Reservoir BO4,Metagenomics,6.15,0.5,2.252980741169871,2,0.5
K07216: hr,Iron acquisition,hemerythrin (hr),Ferruginous lake/sediment group: Lake Matano,Metagenomics,6.15,61.33333333333334,-3.123988717275453,6,1.0
K07216: hr,Iron acquisition,hemerythrin (hr),Ferruginous lake/sediment group: Lake Superior,Combined assembly,6.15,54.0,-2.943416471633633,1,1.0
K07216: hr,Iron acquisition,hemerythrin (hr),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,6.15,0.0,2.837943241891027,1,0.0
K07216: hr,Iron acquisition,hemerythrin (hr),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,6.15,8.0,-0.3319817595512852,11,0.8181818181818182
K07216: hr,Iron acquisition,hemerythrin (hr),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,6.15,0.3809523809523809,2.372279669542215,21,0.2380952380952381
K07216: hr,Iron acquisition,hemerythrin (hr),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,6.15,0.0,2.837943241891027,4,0.0
K07216: hr,Iron acquisition,hemerythrin (hr),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,6.15,54.88888888888889,-2.966546346472188,9,1.0
K07216: hr,Iron acquisition,hemerythrin (hr),Other iron-rich / unassigned,Metagenomics,6.15,8.0,-0.3319817595512852,1,1.0
K07225: hmuS,Iron acquisition,putative hemin transport protein (hmuS),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.05,20.5,-4.3558754268107,4,1.0
K07225: hmuS,Iron acquisition,putative hemin transport protein (hmuS),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,7,0.0
K07225: hmuS,Iron acquisition,putative hemin transport protein (hmuS),Control: Burr Oak Reservoir BO4,Metagenomics,0.05,0.0,0.070389327891398,2,0.0
K07225: hmuS,Iron acquisition,putative hemin transport protein (hmuS),Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.05,1.5,-1.251538766995964,6,0.8333333333333334
K07225: hmuS,Iron acquisition,putative hemin transport protein (hmuS),Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.05,8.0,-3.099535673550915,1,1.0
K07225: hmuS,Iron acquisition,putative hemin transport protein (hmuS),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.05,0.0,0.070389327891398,1,0.0
K07225: hmuS,Iron acquisition,putative hemin transport protein (hmuS),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.05,20.27272727272727,-4.340543773054709,11,0.3636363636363636
K07225: hmuS,Iron acquisition,putative hemin transport protein (hmuS),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.05,0.0,0.070389327891398,21,0.0
K07225: hmuS,Iron acquisition,putative hemin transport protein (hmuS),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,4,0.0
K07225: hmuS,Iron acquisition,putative hemin transport protein (hmuS),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.05,0.4444444444444444,-0.4601253888073817,9,0.3333333333333333
K07225: hmuS,Iron acquisition,putative hemin transport protein (hmuS),Other iron-rich / unassigned,Metagenomics,0.05,0.0,0.070389327891398,1,0.0
K07226: hutZ,Iron acquisition,"heme iron utilization protein (hugZ, hutZ)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,4.5,114.75,-4.395436764622939,4,1.0
K07226: hutZ,Iron acquisition,"heme iron utilization protein (hugZ, hutZ)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,4.5,0.0,2.459431618637297,7,0.0
K07226: hutZ,Iron acquisition,"heme iron utilization protein (hugZ, hutZ)",Control: Burr Oak Reservoir BO4,Metagenomics,4.5,5.0,-0.125530882083859,2,1.0
K07226: hutZ,Iron acquisition,"heme iron utilization protein (hugZ, hutZ)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,4.5,21.83333333333333,-2.053637963602073,6,1.0
K07226: hutZ,Iron acquisition,"heme iron utilization protein (hugZ, hutZ)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,4.5,153.0,-4.807354922057605,1,1.0
K07226: hutZ,Iron acquisition,"heme iron utilization protein (hugZ, hutZ)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,4.5,0.0,2.459431618637297,1,0.0
K07226: hutZ,Iron acquisition,"heme iron utilization protein (hugZ, hutZ)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,4.5,30.18181818181818,-2.503201528898218,11,0.3636363636363636
K07226: hutZ,Iron acquisition,"heme iron utilization protein (hugZ, hutZ)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,4.5,0.0,2.459431618637297,21,0.0
K07226: hutZ,Iron acquisition,"heme iron utilization protein (hugZ, hutZ)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,4.5,0.0,2.459431618637297,4,0.0
K07226: hutZ,Iron acquisition,"heme iron utilization protein (hugZ, hutZ)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,4.5,13.88888888888889,-1.436732570378163,9,0.8888888888888888
K07226: hutZ,Iron acquisition,"heme iron utilization protein (hugZ, hutZ)",Other iron-rich / unassigned,Metagenomics,4.5,67.0,-3.628031222613042,1,1.0
K07243: FTR,Iron transport,"high-affinity iron transporter (FTR, FTH1, efeU)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,9.5,343.5,-5.036042749925531,4,1.0
K07243: FTR,Iron transport,"high-affinity iron transporter (FTR, FTH1, efeU)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,9.5,2.857142857142857,1.444784842672896,7,0.7142857142857143
K07243: FTR,Iron transport,"high-affinity iron transporter (FTR, FTH1, efeU)",Control: Burr Oak Reservoir BO4,Metagenomics,9.5,4.0,1.070389327891398,2,1.0
K07243: FTR,Iron transport,"high-affinity iron transporter (FTR, FTH1, efeU)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,9.5,77.33333333333333,-2.899237023065083,6,1.0
K07243: FTR,Iron transport,"high-affinity iron transporter (FTR, FTH1, efeU)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,9.5,446.0,-5.411813598404557,1,1.0
K07243: FTR,Iron transport,"high-affinity iron transporter (FTR, FTH1, efeU)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,9.5,10.0,-0.06711419585853691,1,1.0
K07243: FTR,Iron transport,"high-affinity iron transporter (FTR, FTH1, efeU)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,9.5,124.0,-3.573466861883327,11,1.0
K07243: FTR,Iron transport,"high-affinity iron transporter (FTR, FTH1, efeU)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,9.5,2.047619047619047,1.78463484555752,21,1.0
K07243: FTR,Iron transport,"high-affinity iron transporter (FTR, FTH1, efeU)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,9.5,1.75,1.932885804141463,4,0.75
K07243: FTR,Iron transport,"high-affinity iron transporter (FTR, FTH1, efeU)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,9.5,64.66666666666667,-2.64477189595646,9,1.0
K07243: FTR,Iron transport,"high-affinity iron transporter (FTR, FTH1, efeU)",Other iron-rich / unassigned,Metagenomics,9.5,173.0,-4.050626073069968,1,1.0
K08225: entS ,Siderophore secretion,"MFS transporter, ENTS family, enterobactin (siderophore) exporter (entS)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.1,5.5,-2.562936194391157,4,1.0
K08225: entS ,Siderophore secretion,"MFS transporter, ENTS family, enterobactin (siderophore) exporter (entS)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.1,0.0,0.137503523749935,7,0.0
K08225: entS ,Siderophore secretion,"MFS transporter, ENTS family, enterobactin (siderophore) exporter (entS)",Control: Burr Oak Reservoir BO4,Metagenomics,0.1,0.0,0.137503523749935,2,0.0
K08225: entS ,Siderophore secretion,"MFS transporter, ENTS family, enterobactin (siderophore) exporter (entS)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.1,1.166666666666667,-0.9779736936700012,6,0.8333333333333334
K08225: entS ,Siderophore secretion,"MFS transporter, ENTS family, enterobactin (siderophore) exporter (entS)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.1,17.0,-4.032421477692377,1,1.0
K08225: entS ,Siderophore secretion,"MFS transporter, ENTS family, enterobactin (siderophore) exporter (entS)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.1,0.0,0.137503523749935,1,0.0
K08225: entS ,Siderophore secretion,"MFS transporter, ENTS family, enterobactin (siderophore) exporter (entS)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.1,2.727272727272727,-1.760616862230851,11,0.8181818181818182
K08225: entS ,Siderophore secretion,"MFS transporter, ENTS family, enterobactin (siderophore) exporter (entS)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.1,0.0,0.137503523749935,21,0.0
K08225: entS ,Siderophore secretion,"MFS transporter, ENTS family, enterobactin (siderophore) exporter (entS)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.1,0.0,0.137503523749935,4,0.0
K08225: entS ,Siderophore secretion,"MFS transporter, ENTS family, enterobactin (siderophore) exporter (entS)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.1,0.8888888888888888,-0.780034316058092,9,0.5555555555555556
K08225: entS ,Siderophore secretion,"MFS transporter, ENTS family, enterobactin (siderophore) exporter (entS)",Other iron-rich / unassigned,Metagenomics,0.1,13.0,-3.669851398307669,1,1.0
K08738: cycA1,Iron oxidation,cytochrome c (CYC),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,12.85,570.25,-5.366164378783606,4,1.0
K08738: cycA1,Iron oxidation,cytochrome c (CYC),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,12.85,12.57142857142857,0.02931338488848231,7,0.7142857142857143
K08738: cycA1,Iron oxidation,cytochrome c (CYC),Control: Burr Oak Reservoir BO4,Metagenomics,12.85,29.5,-1.13892326640106,2,1.0
K08738: cycA1,Iron oxidation,cytochrome c (CYC),Ferruginous lake/sediment group: Lake Matano,Metagenomics,12.85,112.1666666666667,-3.03049119236175,6,1.0
K08738: cycA1,Iron oxidation,cytochrome c (CYC),Ferruginous lake/sediment group: Lake Superior,Combined assembly,12.85,392.0,-4.826571431096781,1,1.0
K08738: cycA1,Iron oxidation,cytochrome c (CYC),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,12.85,30.0,-1.162382239225049,1,1.0
K08738: cycA1,Iron oxidation,cytochrome c (CYC),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,12.85,109.4545454545455,-2.99549490869402,11,0.9090909090909091
K08738: cycA1,Iron oxidation,cytochrome c (CYC),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,12.85,1.476190476190476,2.483691775799494,21,0.8571428571428571
K08738: cycA1,Iron oxidation,cytochrome c (CYC),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,12.85,2.0,2.20685157044067,4,1.0
K08738: cycA1,Iron oxidation,cytochrome c (CYC),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,12.85,96.22222222222223,-2.811400134115553,9,1.0
K08738: cycA1,Iron oxidation,cytochrome c (CYC),Other iron-rich / unassigned,Metagenomics,12.85,468.0,-5.08163004135355,1,1.0
K09826: irr,Ferric uptake regulator,"Fur family transcriptional regulator, iron response regulator (irr)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.8,67.75,-5.255290901857072,4,1.0
K09826: irr,Ferric uptake regulator,"Fur family transcriptional regulator, iron response regulator (irr)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.8,1.714285714285714,-0.5925756848310315,7,0.4285714285714285
K09826: irr,Ferric uptake regulator,"Fur family transcriptional regulator, iron response regulator (irr)",Control: Burr Oak Reservoir BO4,Metagenomics,0.8,5.0,-1.736965594166206,2,1.0
K09826: irr,Ferric uptake regulator,"Fur family transcriptional regulator, iron response regulator (irr)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.8,10.33333333333333,-2.654503433974233,6,1.0
K09826: irr,Ferric uptake regulator,"Fur family transcriptional regulator, iron response regulator (irr)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.8,53.0,-4.906890595608519,1,1.0
K09826: irr,Ferric uptake regulator,"Fur family transcriptional regulator, iron response regulator (irr)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.8,0.0,0.8479969065549501,1,0.0
K09826: irr,Ferric uptake regulator,"Fur family transcriptional regulator, iron response regulator (irr)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.8,17.09090909090909,-3.329196095351401,11,0.3636363636363636
K09826: irr,Ferric uptake regulator,"Fur family transcriptional regulator, iron response regulator (irr)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.8,0.0,0.8479969065549501,21,0.0
K09826: irr,Ferric uptake regulator,"Fur family transcriptional regulator, iron response regulator (irr)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.8,0.0,0.8479969065549501,4,0.0
K09826: irr,Ferric uptake regulator,"Fur family transcriptional regulator, iron response regulator (irr)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.8,11.44444444444444,-2.789433014060342,9,0.8888888888888888
K09826: irr,Ferric uptake regulator,"Fur family transcriptional regulator, iron response regulator (irr)",Other iron-rich / unassigned,Metagenomics,0.8,51.0,-4.852442811586142,1,1.0
K10829: fhuC,Iron acquisition,ferric hydroxamate transport system ATP-binding protein [EC:7.2.2.16] ,Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.05,0.0,0.070389327891398,4,0.0
K10829: fhuC,Iron acquisition,ferric hydroxamate transport system ATP-binding protein [EC:7.2.2.16] ,Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,7,0.0
K10829: fhuC,Iron acquisition,ferric hydroxamate transport system ATP-binding protein [EC:7.2.2.16] ,Control: Burr Oak Reservoir BO4,Metagenomics,0.05,0.0,0.070389327891398,2,0.0
K10829: fhuC,Iron acquisition,ferric hydroxamate transport system ATP-binding protein [EC:7.2.2.16] ,Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.05,0.0,0.070389327891398,6,0.0
K10829: fhuC,Iron acquisition,ferric hydroxamate transport system ATP-binding protein [EC:7.2.2.16] ,Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.05,0.0,0.070389327891398,1,0.0
K10829: fhuC,Iron acquisition,ferric hydroxamate transport system ATP-binding protein [EC:7.2.2.16] ,Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.05,0.0,0.070389327891398,1,0.0
K10829: fhuC,Iron acquisition,ferric hydroxamate transport system ATP-binding protein [EC:7.2.2.16] ,Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.05,0.0,0.070389327891398,11,0.0
K10829: fhuC,Iron acquisition,ferric hydroxamate transport system ATP-binding protein [EC:7.2.2.16] ,Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.05,0.0,0.070389327891398,21,0.0
K10829: fhuC,Iron acquisition,ferric hydroxamate transport system ATP-binding protein [EC:7.2.2.16] ,Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,4,0.0
K10829: fhuC,Iron acquisition,ferric hydroxamate transport system ATP-binding protein [EC:7.2.2.16] ,Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.05,0.0,0.070389327891398,9,0.0
K10829: fhuC,Iron acquisition,ferric hydroxamate transport system ATP-binding protein [EC:7.2.2.16] ,Other iron-rich / unassigned,Metagenomics,0.05,0.0,0.070389327891398,1,0.0
K11708: troC,Iron transport,"manganese/zinc/iron transport system permease protein (troC, mntC, znuB)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.05,27.75,-4.775100723052977,4,1.0
K11708: troC,Iron transport,"manganese/zinc/iron transport system permease protein (troC, mntC, znuB)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,7,0.0
K11708: troC,Iron transport,"manganese/zinc/iron transport system permease protein (troC, mntC, znuB)",Control: Burr Oak Reservoir BO4,Metagenomics,0.05,0.0,0.070389327891398,2,0.0
K11708: troC,Iron transport,"manganese/zinc/iron transport system permease protein (troC, mntC, znuB)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.05,11.0,-3.514573172829758,6,1.0
K11708: troC,Iron transport,"manganese/zinc/iron transport system permease protein (troC, mntC, znuB)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.05,30.0,-4.883806982495477,1,1.0
K11708: troC,Iron transport,"manganese/zinc/iron transport system permease protein (troC, mntC, znuB)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.05,0.0,0.070389327891398,1,0.0
K11708: troC,Iron transport,"manganese/zinc/iron transport system permease protein (troC, mntC, znuB)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.05,48.36363636363637,-5.554987441275666,11,1.0
K11708: troC,Iron transport,"manganese/zinc/iron transport system permease protein (troC, mntC, znuB)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.05,0.0,0.070389327891398,21,0.0
K11708: troC,Iron transport,"manganese/zinc/iron transport system permease protein (troC, mntC, znuB)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,4,0.0
K11708: troC,Iron transport,"manganese/zinc/iron transport system permease protein (troC, mntC, znuB)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.05,2.111111111111111,-1.567040592723894,9,0.5555555555555556
K11708: troC,Iron transport,"manganese/zinc/iron transport system permease protein (troC, mntC, znuB)",Other iron-rich / unassigned,Metagenomics,0.05,3.0,-1.929610672108602,1,1.0
K11709: troD,Iron transport,"manganese/zinc/iron transport system permease protein (troD, mntD, znuB)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.05,21.5,-4.421463768438277,4,1.0
K11709: troD,Iron transport,"manganese/zinc/iron transport system permease protein (troD, mntD, znuB)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,7,0.0
