KO,Metabolism,KO description,ST8_group,data_layer,mean_count,total_count,detection_fraction,n_samples
K05383: cpeT,Oxygenic photosynthesis (Plants and Cyanobacteria),CpeT protein (cpeT),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0,0.0,1
K05383: cpeT,Oxygenic photosynthesis (Plants and Cyanobacteria),CpeT protein (cpeT),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,1.818181818181818,20,0.1818181818181818,11
K05383: cpeT,Oxygenic photosynthesis (Plants and Cyanobacteria),CpeT protein (cpeT),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0,0.0,21
K05383: cpeT,Oxygenic photosynthesis (Plants and Cyanobacteria),CpeT protein (cpeT),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K05383: cpeT,Oxygenic photosynthesis (Plants and Cyanobacteria),CpeT protein (cpeT),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.0,0,0.0,9
K05383: cpeT,Oxygenic photosynthesis (Plants and Cyanobacteria),CpeT protein (cpeT),Other iron-rich / unassigned,Metagenomics,0.0,0,0.0,1
K05384: cpeU,Oxygenic photosynthesis (Plants and Cyanobacteria),bilin biosynthesis protein,Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.25,1,0.25,4
K05384: cpeU,Oxygenic photosynthesis (Plants and Cyanobacteria),bilin biosynthesis protein,Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.0,0,0.0,7
K05384: cpeU,Oxygenic photosynthesis (Plants and Cyanobacteria),bilin biosynthesis protein,Control: Burr Oak Reservoir BO4,Metagenomics,0.0,0,0.0,2
K05384: cpeU,Oxygenic photosynthesis (Plants and Cyanobacteria),bilin biosynthesis protein,Ferruginous lake/sediment group: Lake Matano,Metagenomics,3.0,18,1.0,6
K05384: cpeU,Oxygenic photosynthesis (Plants and Cyanobacteria),bilin biosynthesis protein,Ferruginous lake/sediment group: Lake Superior,Combined assembly,4.0,4,1.0,1
K05384: cpeU,Oxygenic photosynthesis (Plants and Cyanobacteria),bilin biosynthesis protein,Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0,0.0,1
K05384: cpeU,Oxygenic photosynthesis (Plants and Cyanobacteria),bilin biosynthesis protein,Ferruginous lake/sediment group: Lake Towuti,Metagenomics,2.727272727272727,30,0.7272727272727273,11
K05384: cpeU,Oxygenic photosynthesis (Plants and Cyanobacteria),bilin biosynthesis protein,Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0,0.0,21
K05384: cpeU,Oxygenic photosynthesis (Plants and Cyanobacteria),bilin biosynthesis protein,Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K05384: cpeU,Oxygenic photosynthesis (Plants and Cyanobacteria),bilin biosynthesis protein,Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.0,0,0.0,9
K05384: cpeU,Oxygenic photosynthesis (Plants and Cyanobacteria),bilin biosynthesis protein,Other iron-rich / unassigned,Metagenomics,1.0,1,1.0,1
K05884: comC,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",L-2-hydroxycarboxylate dehydrogenase (NAD+) [EC:1.1.1.337],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,7.25,29,1.0,4
K05884: comC,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",L-2-hydroxycarboxylate dehydrogenase (NAD+) [EC:1.1.1.337],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.0,0,0.0,7
K05884: comC,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",L-2-hydroxycarboxylate dehydrogenase (NAD+) [EC:1.1.1.337],Control: Burr Oak Reservoir BO4,Metagenomics,0.0,0,0.0,2
K05884: comC,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",L-2-hydroxycarboxylate dehydrogenase (NAD+) [EC:1.1.1.337],Ferruginous lake/sediment group: Lake Matano,Metagenomics,18.16666666666667,109,0.8333333333333334,6
K05884: comC,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",L-2-hydroxycarboxylate dehydrogenase (NAD+) [EC:1.1.1.337],Ferruginous lake/sediment group: Lake Superior,Combined assembly,34.0,34,1.0,1
K05884: comC,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",L-2-hydroxycarboxylate dehydrogenase (NAD+) [EC:1.1.1.337],Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,1.0,1,1.0,1
K05884: comC,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",L-2-hydroxycarboxylate dehydrogenase (NAD+) [EC:1.1.1.337],Ferruginous lake/sediment group: Lake Towuti,Metagenomics,20.36363636363636,224,1.0,11
K05884: comC,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",L-2-hydroxycarboxylate dehydrogenase (NAD+) [EC:1.1.1.337],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0,0.0,21
K05884: comC,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",L-2-hydroxycarboxylate dehydrogenase (NAD+) [EC:1.1.1.337],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K05884: comC,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",L-2-hydroxycarboxylate dehydrogenase (NAD+) [EC:1.1.1.337],Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.5555555555555556,5,0.5555555555555556,9
K05884: comC,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",L-2-hydroxycarboxylate dehydrogenase (NAD+) [EC:1.1.1.337],Other iron-rich / unassigned,Metagenomics,39.0,39,1.0,1
K05979: comB,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",2-phosphosulfolactate phosphatase [EC:3.1.3.71] (comB),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,101.25,405,1.0,4
K05979: comB,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",2-phosphosulfolactate phosphatase [EC:3.1.3.71] (comB),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.2857142857142857,2,0.1428571428571428,7
K05979: comB,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",2-phosphosulfolactate phosphatase [EC:3.1.3.71] (comB),Control: Burr Oak Reservoir BO4,Metagenomics,1.0,2,0.5,2
K05979: comB,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",2-phosphosulfolactate phosphatase [EC:3.1.3.71] (comB),Ferruginous lake/sediment group: Lake Matano,Metagenomics,47.66666666666666,286,1.0,6
K05979: comB,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",2-phosphosulfolactate phosphatase [EC:3.1.3.71] (comB),Ferruginous lake/sediment group: Lake Superior,Combined assembly,248.0,248,1.0,1
K05979: comB,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",2-phosphosulfolactate phosphatase [EC:3.1.3.71] (comB),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0,0.0,1
K05979: comB,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",2-phosphosulfolactate phosphatase [EC:3.1.3.71] (comB),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,100.0909090909091,1101,1.0,11
K05979: comB,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",2-phosphosulfolactate phosphatase [EC:3.1.3.71] (comB),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,4.190476190476191,88,0.9523809523809523,21
K05979: comB,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",2-phosphosulfolactate phosphatase [EC:3.1.3.71] (comB),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K05979: comB,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",2-phosphosulfolactate phosphatase [EC:3.1.3.71] (comB),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,9.333333333333334,84,0.8888888888888888,9
K05979: comB,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",2-phosphosulfolactate phosphatase [EC:3.1.3.71] (comB),Other iron-rich / unassigned,Metagenomics,88.0,88,1.0,1
K06034: comD,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",sulfopyruvate decarboxylase subunit alpha [EC:4.1.1.79] (comD),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,72.0,288,1.0,4
K06034: comD,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",sulfopyruvate decarboxylase subunit alpha [EC:4.1.1.79] (comD),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.7142857142857143,5,0.2857142857142857,7
K06034: comD,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",sulfopyruvate decarboxylase subunit alpha [EC:4.1.1.79] (comD),Control: Burr Oak Reservoir BO4,Metagenomics,0.0,0,0.0,2
K06034: comD,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",sulfopyruvate decarboxylase subunit alpha [EC:4.1.1.79] (comD),Ferruginous lake/sediment group: Lake Matano,Metagenomics,7.166666666666667,43,1.0,6
K06034: comD,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",sulfopyruvate decarboxylase subunit alpha [EC:4.1.1.79] (comD),Ferruginous lake/sediment group: Lake Superior,Combined assembly,117.0,117,1.0,1
K06034: comD,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",sulfopyruvate decarboxylase subunit alpha [EC:4.1.1.79] (comD),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0,0.0,1
K06034: comD,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",sulfopyruvate decarboxylase subunit alpha [EC:4.1.1.79] (comD),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,7.272727272727272,80,1.0,11
K06034: comD,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",sulfopyruvate decarboxylase subunit alpha [EC:4.1.1.79] (comD),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0,0.0,21
K06034: comD,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",sulfopyruvate decarboxylase subunit alpha [EC:4.1.1.79] (comD),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K06034: comD,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",sulfopyruvate decarboxylase subunit alpha [EC:4.1.1.79] (comD),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,2.666666666666667,24,0.5555555555555556,9
K06034: comD,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",sulfopyruvate decarboxylase subunit alpha [EC:4.1.1.79] (comD),Other iron-rich / unassigned,Metagenomics,60.0,60,1.0,1
K06163: phnJ,Methanogenesis accoupled to Phosphate ,alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase [EC:4.7.1.1] (phnJ),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,18.5,74,1.0,4
K06163: phnJ,Methanogenesis accoupled to Phosphate ,alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase [EC:4.7.1.1] (phnJ),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.1428571428571428,1,0.1428571428571428,7
K06163: phnJ,Methanogenesis accoupled to Phosphate ,alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase [EC:4.7.1.1] (phnJ),Control: Burr Oak Reservoir BO4,Metagenomics,1.5,3,1.0,2
K06163: phnJ,Methanogenesis accoupled to Phosphate ,alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase [EC:4.7.1.1] (phnJ),Ferruginous lake/sediment group: Lake Matano,Metagenomics,32.66666666666666,196,1.0,6
K06163: phnJ,Methanogenesis accoupled to Phosphate ,alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase [EC:4.7.1.1] (phnJ),Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.0,0,0.0,1
K06163: phnJ,Methanogenesis accoupled to Phosphate ,alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase [EC:4.7.1.1] (phnJ),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,1.0,1,1.0,1
K06163: phnJ,Methanogenesis accoupled to Phosphate ,alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase [EC:4.7.1.1] (phnJ),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,42.63636363636363,469,0.3636363636363636,11
K06163: phnJ,Methanogenesis accoupled to Phosphate ,alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase [EC:4.7.1.1] (phnJ),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.04761904761904762,1,0.04761904761904762,21
K06163: phnJ,Methanogenesis accoupled to Phosphate ,alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase [EC:4.7.1.1] (phnJ),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K06163: phnJ,Methanogenesis accoupled to Phosphate ,alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase [EC:4.7.1.1] (phnJ),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,1.333333333333333,12,0.5555555555555556,9
K06163: phnJ,Methanogenesis accoupled to Phosphate ,alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase [EC:4.7.1.1] (phnJ),Other iron-rich / unassigned,Metagenomics,9.0,9,1.0,1
K07306: dmsA,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit A [EC:1.8.5.3] (dmsA),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,34.0,136,1.0,4
K07306: dmsA,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit A [EC:1.8.5.3] (dmsA),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.0,0,0.0,7
K07306: dmsA,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit A [EC:1.8.5.3] (dmsA),Control: Burr Oak Reservoir BO4,Metagenomics,0.5,1,0.5,2
K07306: dmsA,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit A [EC:1.8.5.3] (dmsA),Ferruginous lake/sediment group: Lake Matano,Metagenomics,73.66666666666667,442,0.8333333333333334,6
K07306: dmsA,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit A [EC:1.8.5.3] (dmsA),Ferruginous lake/sediment group: Lake Superior,Combined assembly,125.0,125,1.0,1
K07306: dmsA,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit A [EC:1.8.5.3] (dmsA),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0,0.0,1
K07306: dmsA,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit A [EC:1.8.5.3] (dmsA),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,58.54545454545455,644,0.8181818181818182,11
K07306: dmsA,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit A [EC:1.8.5.3] (dmsA),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0,0.0,21
K07306: dmsA,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit A [EC:1.8.5.3] (dmsA),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K07306: dmsA,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit A [EC:1.8.5.3] (dmsA),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,5.111111111111111,46,0.2222222222222222,9
K07306: dmsA,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit A [EC:1.8.5.3] (dmsA),Other iron-rich / unassigned,Metagenomics,13.0,13,1.0,1
K07307: dmsB,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit B (dmsB),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.75,3,0.5,4
K07307: dmsB,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit B (dmsB),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.0,0,0.0,7
K07307: dmsB,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit B (dmsB),Control: Burr Oak Reservoir BO4,Metagenomics,0.0,0,0.0,2
K07307: dmsB,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit B (dmsB),Ferruginous lake/sediment group: Lake Matano,Metagenomics,29.83333333333333,179,0.8333333333333334,6
K07307: dmsB,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit B (dmsB),Ferruginous lake/sediment group: Lake Superior,Combined assembly,16.0,16,1.0,1
K07307: dmsB,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit B (dmsB),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,1.0,1,1.0,1
K07307: dmsB,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit B (dmsB),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,62.0,682,0.9090909090909091,11
K07307: dmsB,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit B (dmsB),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0,0.0,21
K07307: dmsB,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit B (dmsB),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K07307: dmsB,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit B (dmsB),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,3.0,27,0.5555555555555556,9
K07307: dmsB,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit B (dmsB),Other iron-rich / unassigned,Metagenomics,0.0,0,0.0,1
K07308: dmsC,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit C (dmsC),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.25,1,0.25,4
K07308: dmsC,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit C (dmsC),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.0,0,0.0,7
K07308: dmsC,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit C (dmsC),Control: Burr Oak Reservoir BO4,Metagenomics,0.0,0,0.0,2
K07308: dmsC,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit C (dmsC),Ferruginous lake/sediment group: Lake Matano,Metagenomics,5.666666666666667,34,0.8333333333333334,6
K07308: dmsC,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit C (dmsC),Ferruginous lake/sediment group: Lake Superior,Combined assembly,6.0,6,1.0,1
K07308: dmsC,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit C (dmsC),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0,0.0,1
K07308: dmsC,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit C (dmsC),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.6363636363636364,7,0.4545454545454545,11
K07308: dmsC,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit C (dmsC),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.04761904761904762,1,0.04761904761904762,21
K07308: dmsC,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit C (dmsC),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K07308: dmsC,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit C (dmsC),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.0,0,0.0,9
K07308: dmsC,Anaerobic oxidative phosphorylation,anaerobic dimethyl sulfoxide reductase subunit C (dmsC),Other iron-rich / unassigned,Metagenomics,1.0,1,1.0,1
K08097: comA,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",phosphosulfolactate synthase [EC:4.4.1.19],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,75.0,300,1.0,4
K08097: comA,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",phosphosulfolactate synthase [EC:4.4.1.19],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,1.285714285714286,9,0.4285714285714285,7
K08097: comA,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",phosphosulfolactate synthase [EC:4.4.1.19],Control: Burr Oak Reservoir BO4,Metagenomics,1.5,3,0.5,2
K08097: comA,"Methanogenesis: Coenzyme M (mercaptoethane sulfonate, CoM) biosynthesis",phosphosulfolactate synthase [EC:4.4.1.19],Ferruginous lake/sediment group: Lake Matano,Metagenomics,17.66666666666667,106,1.0,6
